Date,North Tower (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-03-17 16:00:00,55.098,14.17583333,64.5975,0,0,1023,157.6333333,0,0
2019-03-17 17:00:00,54.821,13.66333333,71.68833333,0,0,1023,126.6941667,0,0
2019-03-17 18:00:00,56.51,12.82916667,78.44166667,0,0,1023.25,21.62941667,0,0
2019-03-17 19:00:00,54.953,11.27166667,74.35833333,0,0,1024,5.270833333,0,0
2019-03-17 20:00:00,51.351,11.03,67.67916667,0,0,1024,7.235666667,0,0
2019-03-17 21:00:00,48.849,10.5825,67.1525,0,0,1024.916667,8.872833333,0,0
2019-03-17 22:00:00,47.641,10.11916667,65.41833333,0,0,1025,8.38625,0,0
2019-03-17 23:00:00,46.207,10.175,66.44083333,0,0,1024.583333,7.4725,0,0
2019-03-18 0:00:00,47.283,10.61666667,69.10666667,0,0,1023.833333,11.88725,0,0
2019-03-18 1:00:00,46.292,10.745,69.52583333,0,0,1023,8.673666667,0,0
2019-03-18 2:00:00,45.007,10.48083333,71.51666667,0,0,1022.916667,10.212,0,0
2019-03-18 3:00:00,45.501,10.11666667,72.19166667,0,0,1022.083333,7.609416667,0,0
2019-03-18 4:00:00,45.583,9.785,71.43333333,0,0,1022,9.284666667,0,0
2019-03-18 5:00:00,54.006,9.505833333,70.94166667,0,0,1022.333333,8.95075,0,0
2019-03-18 6:00:00,56.515,9.3625,71.14166667,0,0,1023,11.34516667,0,0
2019-03-18 7:00:00,100.844,9.795833333,67.52416667,0,0,1023.583333,118.4725,0,0
2019-03-18 8:00:00,142.555,11.28833333,58.18083333,0,0,1024,319.1,0,0
2019-03-18 9:00:00,162,12.5,50.22333333,0,0,1024.75,511.25,0,0
2019-03-18 10:00:00,213.216,13.35916667,45.35166667,0,0,1024.916667,663.1,0,0
2019-03-18 11:00:00,294.513,14.01666667,46.04916667,0,0,1025,765.6666667,0,0
2019-03-18 12:00:00,252.345,14.96333333,43.92333333,0,0,1024.083333,808.5833333,0,0
2019-03-18 13:00:00,252.859,16.63083333,39.34583333,0,0,1023.583333,793.9166667,0,0
2019-03-18 14:00:00,259.527,17.51333333,35.39416667,0,0,1023,718.5333333,0,0
2019-03-18 15:00:00,273.918,18.17833333,33.39416667,0,0,1023,583.4083333,0,0
2019-03-18 16:00:00,272.075,18.30916667,33.32,0,0,1022.416667,407.0333333,0,0
2019-03-18 17:00:00,205.029,16.805,40.83333333,0,0,1023,203.1583333,0,0
2019-03-18 18:00:00,181.401,14.82,44.37166667,0,0,1023.666667,35.3705,0,0
2019-03-18 19:00:00,143.896,13.47916667,46.78,0,0,1024.166667,1.109833333,0,0
2019-03-18 20:00:00,105.893,12.94666667,49.2275,0,0,1025,0.9138333333,0,0
2019-03-18 21:00:00,69.997,12.29333333,53.15333333,0,0,1025.083333,0.893,0,0
2019-03-18 22:00:00,55.063,11.945,54.08416667,0,0,1025.416667,1.041,0,0
2019-03-18 23:00:00,52.917,12.06,50.34666667,0,0,1026,1.163416667,0,0
2019-03-19 0:00:00,51.455,12.24166667,48.0475,0,0,1025.333333,1.112416667,0,0
2019-03-19 1:00:00,49.94,12.26583333,47.0525,0,0,1025,0.8675833333,0,0
2019-03-19 2:00:00,48.498,12.21916667,46.3175,0,0,1025,0.7778333333,0,0
2019-03-19 3:00:00,48.337,12.0225,45.1575,0,0,1024,0.9209166667,0,0
2019-03-19 4:00:00,48.87,11.80916667,44.13,0,0,1024,0.9970833333,0,0
2019-03-19 5:00:00,57.913,11.6425,42.8875,0,0,1024,1.010916667,0,0
2019-03-19 6:00:00,57.244,11.52166667,42.48583333,0,0,1024.333333,6.0035,0,0
2019-03-19 7:00:00,102.785,12.16583333,40.57166667,0,0,1025,127.3916667,0,0
2019-03-19 8:00:00,143.219,12.3175,44.66,0,0,1025,325.1,0,0
2019-03-19 9:00:00,163.904,13.8625,38.29,0,0,1025,517.6,0,0
2019-03-19 10:00:00,214.765,14.46583333,35.7475,0,0,1025,671.8583333,0,0
2019-03-19 11:00:00,297.183,15.6375,31.76583333,0,0,1025,775.0833333,0,0
2019-03-19 12:00:00,259.053,16.57083333,30.1725,0,0,1025,818,0,0
2019-03-19 13:00:00,263.924,17.59916667,28.39083333,0,0,1024.166667,797.4166667,0,0
2019-03-19 14:00:00,278.937,18.59916667,25.315,0,0,1024,720.3,0,0
2019-03-19 15:00:00,292.488,18.82916667,24.3725,0,0,1023.75,586.2166667,0,0
2019-03-19 16:00:00,266.43,19.09166667,25.03916667,0,0,1023,409.975,0,0
2019-03-19 17:00:00,204.932,18.4475,31.10916667,0,0,1023.333333,202.7416667,0,0
2019-03-19 18:00:00,182.656,16.80916667,40.7425,0,0,1024,36.35766667,0,0
2019-03-19 19:00:00,145.418,14.95583333,46.32583333,0,0,1024,0.9066666667,0,0
2019-03-19 20:00:00,98.153,14.60583333,46.9775,0,0,1024.833333,0.9275,0,0
2019-03-19 21:00:00,64.971,14.62833333,45.93583333,0,0,1025,0.8515,0,0
2019-03-19 22:00:00,54.179,14.39833333,47.52083333,0,0,1025.916667,1.006083333,0,0
2019-03-19 23:00:00,52.222,14.32083333,48.9825,0,0,1026,1.139916667,0,0
2019-03-20 0:00:00,50.972,13.74083333,50.55166667,0,0,1026,0.9348333333,0,0
2019-03-20 1:00:00,48.419,13.58083333,48.94333333,0,0,1026,0.9044166667,0,0
2019-03-20 2:00:00,48.696,13.67666667,43.2825,0,0,1025.333333,0.8285833333,0,0
2019-03-20 3:00:00,48.301,13.03583333,44.12333333,0,0,1025,0.8814166667,0,0
2019-03-20 4:00:00,52.106,11.85333333,48.86416667,0,0,1025,0.96925,0,0
2019-03-20 5:00:00,61.822,10.995,50.4875,0,0,1025.583333,1.029416667,0,0
2019-03-20 6:00:00,56.574,10.59833333,50.74,0,0,1026,6.90925,0,0
2019-03-20 7:00:00,101.072,10.91583333,48.9125,0,0,1026.5,133.8516667,0,0
2019-03-20 8:00:00,136.439,11.88416667,44.12833333,0,0,1027,338.0833333,0,0
2019-03-20 9:00:00,161.609,12.42666667,43.96833333,0,0,1027,534.6083333,0,0
2019-03-20 10:00:00,224.939,13.64666667,43.18166667,0,0,1027,690.8666667,0,0
2019-03-20 11:00:00,302.663,15.24916667,36.28,0,0,1026.583333,793.75,0,0
2019-03-20 12:00:00,266.925,16.20083333,33.05666667,0,0,1026,837.75,0,0
2019-03-20 13:00:00,278.928,16.77583333,29.0225,0,0,1025.75,817.6666667,0,0
2019-03-20 14:00:00,284.252,17.6125,26.93416667,0,0,1025,738.35,0,0
2019-03-20 15:00:00,300.161,17.70083333,25.04083333,0,0,1024.666667,603.55,0,0
2019-03-20 16:00:00,287.172,17.61166667,25.1975,0,0,1024,425.2833333,0,0
2019-03-20 17:00:00,210.523,17.44083333,25.3975,0,0,1024.166667,219.4416667,0,0
2019-03-20 18:00:00,187.419,16.61416667,27.91583333,0,0,1025,42.1865,0,0
2019-03-20 19:00:00,148.997,16.135,33.27083333,0,0,1025,1.049666667,0,0
2019-03-20 20:00:00,109.705,15.405,33.51083333,0,0,1025.166667,0.8191666667,0,0
2019-03-20 21:00:00,72.886,14.83666667,35.935,0,0,1026,0.8215833333,0,0
2019-03-20 22:00:00,56.309,14.80083333,35.45333333,0,0,1025.666667,0.9829166667,0,0
2019-03-20 23:00:00,54.075,14.32,36.99083333,0,0,1025.083333,0.9416666667,0,0
2019-03-21 0:00:00,51.184,13.83583333,37.885,0,0,1025,0.74525,0,0
2019-03-21 1:00:00,50.265,13.26416667,40.26666667,0,0,1025,0.8376666667,0,0
2019-03-21 2:00:00,48.094,12.8775,39.84416667,0,0,1025,0.7476666667,0,0
2019-03-21 3:00:00,48.019,11.9325,46.65833333,0,0,1025,1.2855,0,0
2019-03-21 4:00:00,47.838,10.97166667,51.41833333,0,0,1025,1.0385,0,0
2019-03-21 5:00:00,56.507,10.16333333,54.605,0,0,1025.166667,0.92775,0,0
2019-03-21 6:00:00,57.22,9.856666667,57.53583333,0,0,1026,8.022583333,0,0
2019-03-21 7:00:00,100.924,10.14333333,55.49916667,0,0,1026,138.4725,0,0
2019-03-21 8:00:00,133.624,10.95583333,54.105,0,0,1026.333333,378.3416667,0,0
2019-03-21 9:00:00,160.874,11.7225,53.225,0,0,1027,541.7,0,0
2019-03-21 10:00:00,225.633,13.175,50.15166667,0,0,1027,687.275,0,0
2019-03-21 11:00:00,300.524,14.06666667,49.74916667,0,0,1027,788.9166667,0,0
2019-03-21 12:00:00,268.712,15.32916667,45.96583333,0,0,1026.75,834.4166667,0,0
2019-03-21 13:00:00,271.648,17.25916667,36.58333333,0,0,1025.666667,815.5,0,0
2019-03-21 14:00:00,275.625,17.5825,33.22083333,0,0,1025,746.1666667,0,0
2019-03-21 15:00:00,279.607,18.06666667,30.68583333,0,0,1024.333333,456.35,0,0
2019-03-21 16:00:00,291.596,18.40166667,28.92833333,0,0,1024,389.4333333,0,0
2019-03-21 17:00:00,205.048,17.47,40.90916667,0,0,1024,206.0583333,0,0
2019-03-21 18:00:00,178.138,15.36166667,53.4325,0,0,1024,38.60333333,0,0
2019-03-21 19:00:00,146.708,14.16583333,57.71916667,0,0,1024.666667,2.43875,0,0
2019-03-21 20:00:00,113.03,13.91083333,50.74166667,0,0,1025,0.7776666667,0,0
2019-03-21 21:00:00,81.552,13.7875,46.9025,0,0,1025,0.6599166667,0,0
2019-03-21 22:00:00,57.888,13.77,43.68416667,0,0,1025,0.847,0,0
2019-03-21 23:00:00,51.671,13.5875,41.54333333,0,0,1025,1.036166667,0,0
2019-03-22 0:00:00,47.782,13.45666667,38.61833333,0,0,1025,1.05925,0,0
2019-03-22 1:00:00,47.202,13.4725,38.21666667,0,0,1025,0.794,0,0
2019-03-22 2:00:00,47.595,12.99083333,40.41,0,0,1025,1.020083333,0,0
2019-03-22 3:00:00,47.091,12.7125,37.06583333,0,0,1025,0.6508333333,0,0
2019-03-22 4:00:00,47.498,11.41916667,50.51333333,0,0,1025,1.010916667,0,0
2019-03-22 5:00:00,58.002,10.65583333,58.36083333,0,0,1025,1.509333333,0,0
2019-03-22 6:00:00,57.213,10.14333333,57.4325,0,0,1025.416667,8.7145,0,0
2019-03-22 7:00:00,100.779,10.44083333,55.33166667,0,0,1026,137.3325,0,0
2019-03-22 8:00:00,138.407,10.87333333,52.00666667,0,0,1026.083333,341.4166667,0,0
2019-03-22 9:00:00,258.785,12.33,40.99083333,0,0,1027,536.75,0,0
2019-03-22 10:00:00,271.456,13.41083333,37.07666667,0,0,1026.833333,692.45,0,0
2019-03-22 11:00:00,265.29,14.98333333,34.28,0,0,1026,797.6666667,0,0
2019-03-22 12:00:00,282.857,15.9875,33.65583333,0,0,1025.583333,838.4166667,0,0
2019-03-22 13:00:00,283.382,17.1075,27.68583333,0,0,1024.833333,816.9166667,0,0
2019-03-22 14:00:00,269.163,18.3925,23.375,0,0,1024,733.875,0,0
2019-03-22 15:00:00,296.137,18.73916667,22.80166667,0,0,1023.416667,599.3166667,0,0
2019-03-22 16:00:00,289.1,18.64583333,22.28833333,0,0,1023,422.1083333,0,0
2019-03-22 17:00:00,204.117,18.53833333,22.23,0,0,1023,217.8333333,0,0
2019-03-22 18:00:00,173.275,18.03083333,24.12166667,0,0,1023,43.10141667,0,0
2019-03-22 19:00:00,138.535,17.62666667,24.92333333,0,0,1023.75,1.148916667,0,0
2019-03-22 20:00:00,104.765,16.51,28.7675,0,0,1024,0.8859166667,0,0
2019-03-22 21:00:00,74.987,16.0025,27.61333333,0,0,1024,0.9483333333,0,0
2019-03-22 22:00:00,58.479,15.71583333,27.89416667,0,0,1024,0.6621666667,0,0
2019-03-22 23:00:00,51.154,15.38583333,30.41,0,0,1024,0.9875,0,0
2019-03-23 0:00:00,51.909,15.27333333,30.11416667,0,0,1024,0.8629166667,0,0
2019-03-23 1:00:00,50.219,14.56416667,32.66833333,0,0,1024,0.7454166667,0,0
2019-03-23 2:00:00,50.374,13.76583333,37.9275,0,0,1023.416667,1.119083333,0,0
2019-03-23 3:00:00,49.365,12.9875,41.19666667,0,0,1023,0.9485,0,0
2019-03-23 4:00:00,49.008,12.34916667,43.13833333,0,0,1023,0.97375,0,0
2019-03-23 5:00:00,48.333,12.0325,43.2675,0,0,1023,0.7915833333,0,0
2019-03-23 6:00:00,48.598,11.70666667,45.20166667,0,0,1023,9.801083333,0,0
2019-03-23 7:00:00,49.642,11.83083333,43.91083333,0,0,1023.583333,138.52,0,0
2019-03-23 8:00:00,52.768,12.14666667,44.39833333,0,0,1024,341.675,0,0
2019-03-23 9:00:00,53.627,13.1,44.12833333,0,0,1023.666667,533.175,0,0
2019-03-23 10:00:00,54.247,14.40166667,42.36666667,0,0,1023.083333,687.375,0,0
2019-03-23 11:00:00,54.781,16.6575,37.52416667,0,0,1022.583333,789.9166667,0,0
2019-03-23 12:00:00,57.179,17.93083333,34.75333333,0,0,1021.583333,825,0,0
2019-03-23 13:00:00,56.264,20.30083333,25.88166667,0,0,1020.583333,809.8333333,0,0
2019-03-23 14:00:00,57.744,20.95583333,24.83916667,0,0,1020,725.7583333,0,0
2019-03-23 15:00:00,58.987,21.31333333,22.99583333,0,0,1019.083333,592.5416667,0,0
2019-03-23 16:00:00,60.366,21.225,23.6075,0,0,1019,421.275,0,0
2019-03-23 17:00:00,62.54,20.94833333,23.9125,0,0,1019,217.7333333,0,0
2019-03-23 18:00:00,64.939,20.2775,25.32083333,0,0,1019,42.618,0,0
2019-03-23 19:00:00,63.238,19.43,26.47833333,0,0,1019.333333,1.081833333,0,0
2019-03-23 20:00:00,58.56,18.47,28.47333333,0,0,1020,1.0795,0,0
2019-03-23 21:00:00,51.694,17.94083333,29.46083333,0,0,1020,1.072666667,0,0
2019-03-23 22:00:00,50.887,17.60916667,32.16166667,0,0,1020,0.9550833333,0,0
2019-03-23 23:00:00,49.47,17.14416667,36.8075,0,0,1020,0.8720833333,0,0
2019-03-24 0:00:00,48.478,15.21833333,48.475,0,0,1020,1.082,0,0
2019-03-24 1:00:00,48.607,14.55916667,48.005,0,0,1020,0.9875833333,0,0
2019-03-24 2:00:00,48.22,14.49,44.82583333,0,0,1020,0.8883333333,0,0
2019-03-24 3:00:00,48.147,13.59666667,50.48416667,0,0,1020,0.74775,0,0
2019-03-24 4:00:00,46.951,13.24583333,51.53666667,0,0,1020.333333,0.7683333333,0,0
2019-03-24 5:00:00,47.79,12.4725,55.345,0,0,1021,1.008583333,0,0
2019-03-24 6:00:00,47.314,12.355,55.4825,0,0,1021,10.99125,0,0
2019-03-24 7:00:00,47.05,12.7225,53.68083333,0,0,1021.75,138.4183333,0,0
2019-03-24 8:00:00,48.415,13.41416667,52.2325,0,0,1021.916667,333.925,0,0
2019-03-24 9:00:00,50.808,14.38666667,49.02833333,0,0,1022,525.475,0,0
2019-03-24 10:00:00,50.045,16.06666667,44.90083333,0,0,1021.5,682.5916667,0,0
2019-03-24 11:00:00,51.293,17.3375,39.58166667,0,0,1021,791.4166667,0,0
2019-03-24 12:00:00,51.519,17.9075,36.07416667,0,0,1020.75,832.1666667,0,0
2019-03-24 13:00:00,51.287,18.83166667,30.35666667,0,0,1020,753.275,0,0
2019-03-24 14:00:00,53.21,19.32333333,29.18166667,0,0,1019.75,756.1166667,0,0
2019-03-24 15:00:00,54.637,19.73083333,28.14583333,0,0,1019,603.7166667,0,0
2019-03-24 16:00:00,57.297,19.9775,26.85333333,0,0,1019,423.55,0,0
2019-03-24 17:00:00,57.474,19.62916667,28.08,0,0,1019.333333,198.5666667,0,0
2019-03-24 18:00:00,56.528,18.0225,33.005,0,0,1020,55.8795,0,0
2019-03-24 19:00:00,55.804,17.6125,34.66166667,0,0,1020,0.8373333333,0,0
2019-03-24 20:00:00,56.982,17.45583333,36.99916667,0,0,1020.666667,1.026583333,0,0
2019-03-24 21:00:00,53.173,16.52083333,43.3275,0,0,1021,0.872,0,0
2019-03-24 22:00:00,51.126,15.22,53.00583333,0,0,1020.916667,0.9575833333,0,0
2019-03-24 23:00:00,50.674,15.49583333,48.8925,0,0,1020,0.7385,0,0
2019-03-25 0:00:00,51.195,16.02333333,43.12666667,0,0,1020,0.6369166667,0,0
2019-03-25 1:00:00,49.879,15.78916667,42.40083333,0,0,1020,0.8675833333,0,0
2019-03-25 2:00:00,49.042,15.69583333,41.72666667,0,0,1020,0.7750833333,0,0
2019-03-25 3:00:00,48.622,15.28416667,42.92416667,0,0,1019.5,0.7753333333,0,0
2019-03-25 4:00:00,48.305,13.39166667,58.25333333,0,0,1019.5,3.595416667,0,0
2019-03-25 5:00:00,58.399,12.1725,67.8125,0,0,1020,5.4465,0,0
2019-03-25 6:00:00,57.615,11.56416667,63.99333333,0,0,1020,15.14891667,0,0
2019-03-25 7:00:00,97.001,12.6225,55.15166667,0,0,1020,139.115,0,0
2019-03-25 8:00:00,140.276,13.7625,49.83583333,0,0,1020,339.6416667,0,0
2019-03-25 9:00:00,260.621,15.04666667,43.17916667,0,0,1020,533.2166667,0,0
2019-03-25 10:00:00,213.403,15.8925,43.04083333,0,0,1020,689.675,0,0
2019-03-25 11:00:00,254.147,17.32333333,41.18833333,0,0,1019.083333,791.8333333,0,0
2019-03-25 12:00:00,278.98,19.37666667,34.9,0,0,1018.416667,834.1666667,0,0
2019-03-25 13:00:00,289.737,21.53833333,26.01166667,0,0,1017.083333,816.6666667,0,0
2019-03-25 14:00:00,291.353,22.6775,21.60916667,0,0,1015.916667,737.6666667,0,0
2019-03-25 15:00:00,311.115,22.99583333,19.74833333,0,0,1015,603.8833333,0,0
2019-03-25 16:00:00,319.566,23.01416667,20.245,0,0,1014.5,426.5083333,0,0
2019-03-25 17:00:00,293.184,22.57916667,20.96416667,0,0,1014,221.4833333,0,0
2019-03-25 18:00:00,211.321,22.3275,20.08583333,0,0,1014.583333,46.23108333,0,0
2019-03-25 19:00:00,150.514,21.32,22.39333333,0,0,1014.083333,0.91325,0,0
2019-03-25 20:00:00,114.083,20.8925,22.0775,0,0,1014.916667,0.9503333333,0,0
2019-03-25 21:00:00,79.593,20.20166667,22.32833333,0,0,1015,0.8395,0,0
2019-03-25 22:00:00,59.361,19.41583333,24.53,0,0,1015,0.872,0,0
2019-03-25 23:00:00,52.605,18.48,25.73416667,0,0,1015,0.7981666667,0,0
2019-03-26 0:00:00,52.625,17.45,25.30333333,0,0,1014.75,0.8444166667,0,0
2019-03-26 1:00:00,49.409,16.595,24.9975,0,0,1014,1.100416667,0,0
2019-03-26 2:00:00,48.106,15.695,26.18,0,0,1014,0.9481666667,0,0
2019-03-26 3:00:00,48.518,15.17166667,26.99333333,0,0,1013.166667,0.923,0,0
2019-03-26 4:00:00,48.004,14.62666667,29.64083333,0,0,1013,0.7891666667,0,0
2019-03-26 5:00:00,58.889,14.125,31.67666667,0,0,1013.833333,0.95975,0,0
2019-03-26 6:00:00,56.575,13.5775,36.48166667,0,0,1014,10.12791667,0,0
2019-03-26 7:00:00,99.027,13.445,36.95916667,0,0,1014,132.2333333,0,0
2019-03-26 8:00:00,145,13.67,35.37583333,0,0,1014.083333,321.4083333,0,0
2019-03-26 9:00:00,270.195,14.27166667,34.69666667,0,0,1014.416667,516.0416667,0,0
2019-03-26 10:00:00,273.657,15.33666667,31.69333333,0,0,1014.083333,698.95,0,0
2019-03-26 11:00:00,288.278,16.60083333,28.45583333,0,0,1014,812.25,0,0
2019-03-26 12:00:00,304.032,17.47416667,27.39416667,0,0,1013.416667,843.8333333,0,0
2019-03-26 13:00:00,295.26,19.30833333,25.99583333,0,0,1012.75,823.3333333,0,0
2019-03-26 14:00:00,307.646,20.61,24.96833333,0,0,1012,677.175,0,0
2019-03-26 15:00:00,320.147,21.56583333,23.38916667,0,0,1012,581.7083333,0,0
2019-03-26 16:00:00,307.899,21.73333333,23.0275,0,0,1012,334.45,0,0
2019-03-26 17:00:00,314.22,21.74666667,23.97083333,0,0,1012,156.575,0,0
2019-03-26 18:00:00,215.955,21.22916667,24.72833333,0,0,1013,33.65641667,0,0
2019-03-26 19:00:00,154.781,20.67416667,24.77916667,0,0,1013,0.5949166667,0,0
2019-03-26 20:00:00,114.399,20.3525,24.27083333,0,0,1013.083333,0.7635,0,0
2019-03-26 21:00:00,81.57,20.235,23.86,0,0,1014,0.79125,0,0
2019-03-26 22:00:00,63.383,19.1675,25.27166667,0,0,1014,0.7589166667,0,0
2019-03-26 23:00:00,54.259,17.5125,28.72583333,0,0,1014.75,0.98025,0,0
2019-03-27 0:00:00,53.308,15.91583333,38.43166667,0,0,1015,0.7450833333,0,0
2019-03-27 1:00:00,50.698,14.29666667,57.09833333,0,0,1016,2.303,0,0
2019-03-27 2:00:00,51.215,13.93083333,60.68833333,0,0,1016.916667,4.419416667,0,0
2019-03-27 3:00:00,50.861,13.4425,61.32833333,0,0,1017,4.100333333,0,0
2019-03-27 4:00:00,50.458,12.86833333,63.07416667,0,0,1017.833333,4.75875,0,0
2019-03-27 5:00:00,63.417,12.71666667,64.5875,0,0,1018.5,5.875166667,0,0
2019-03-27 6:00:00,55.346,12.65,68.3275,0,0,1019.333333,12.99941667,0,0
2019-03-27 7:00:00,97.485,12.88083333,61.5525,0,0,1020.25,146.5475,0,0
2019-03-27 8:00:00,139.442,13.47666667,52.75,0,0,1021,352.725,0,0
2019-03-27 9:00:00,263.825,14.1275,45.50583333,0,0,1021,546.6666667,0,0
2019-03-27 10:00:00,296.832,16.00333333,41.79833333,0,0,1021,701.3916667,0,0
2019-03-27 11:00:00,291.288,17.7125,37.32083333,0,0,1021,808.6666667,0,0
2019-03-27 12:00:00,276.253,18.99083333,34.24916667,0,0,1021,850.0833333,0,0
2019-03-27 13:00:00,288.429,19.45583333,31.14583333,0,0,1020.75,828.8333333,0,0
2019-03-27 14:00:00,301.105,20.54333333,27.39666667,0,0,1020,750.9166667,0,0
2019-03-27 15:00:00,302.472,21.22,22.98083333,0,0,1020,622.5583333,0,0
2019-03-27 16:00:00,311.936,21.98416667,15.28166667,0,0,1020,453.1333333,0,0
2019-03-27 17:00:00,295.069,21.53166667,14.08166667,0,0,1020,246.3333333,0,0
2019-03-27 18:00:00,211.782,20.56833333,16.6975,0,0,1020.583333,56.27133333,0,0
2019-03-27 19:00:00,158.502,19.68083333,18.82,0,0,1021,0.7174166667,0,0
2019-03-27 20:00:00,115.341,19.11166667,18.74916667,0,0,1021.916667,0.722,0,0
2019-03-27 21:00:00,80.222,18.2575,21.08583333,0,0,1022,0.7935833333,0,0
2019-03-27 22:00:00,58.349,17.8025,20.4375,0,0,1022,0.7984166667,0,0
2019-03-27 23:00:00,51.4,16.97833333,23.65666667,0,0,1022.333333,0.7175,0,0
2019-03-28 0:00:00,51.11,15.4475,38.05833333,0,0,1023,1.003666667,0,0
2019-03-28 1:00:00,48.476,14.41416667,43.66416667,0,0,1023,0.9206666667,0,0
2019-03-28 2:00:00,49.01,13.82833333,68.8,0,0,1023,4.43525,0,0
2019-03-28 3:00:00,48.751,13.64666667,71.06666667,0,0,1023,6.3905,0,0
2019-03-28 4:00:00,47.509,13.21833333,74.425,0,0,1023,4.82625,0,0
2019-03-28 5:00:00,57.027,11.10083333,68.8875,0,0,1023.416667,4.844166667,0,0
2019-03-28 6:00:00,56.239,9.944166667,72.70833333,0,0,1024.166667,17.44908333,0,0
2019-03-28 7:00:00,96.339,10.3075,73.88333333,0,0,1025,159.3666667,0,0
2019-03-28 8:00:00,136.108,12.31416667,65.4825,0,0,1025,363.9,0,0
2019-03-28 9:00:00,265.368,12.9175,63.2325,0,0,1025,556.0916667,0,0
2019-03-28 10:00:00,285.875,14.91666667,54.3225,0,0,1025,710.675,0,0
2019-03-28 11:00:00,291.341,16.3425,48.66166667,0,0,1024.5,808.9166667,0,0
2019-03-28 12:00:00,289.53,17.535,42.9625,0,0,1023.583333,849.25,0,0
2019-03-28 13:00:00,296.621,18.08583333,38.09916667,0,0,1022.666667,825.3333333,0,0
2019-03-28 14:00:00,312.619,19.61416667,30.475,0,0,1021.833333,746.3583333,0,0
2019-03-28 15:00:00,297.407,20.70166667,25.26666667,0,0,1021,612.9583333,0,0
2019-03-28 16:00:00,320.511,21.015,23.1825,0,0,1020.75,434.2166667,0,0
2019-03-28 17:00:00,312.326,21.05166667,20.61916667,0,0,1021,233.9083333,0,0
2019-03-28 18:00:00,193.639,20.33083333,21.8,0,0,1021,51.71458333,0,0
2019-03-28 19:00:00,146.485,19.62083333,18.90583333,0,0,1021,0.9524166667,0,0
2019-03-28 20:00:00,114.889,18.38916667,23.48333333,0,0,1021.5,0.6966666667,0,0
2019-03-28 21:00:00,82.577,16.74666667,35.16083333,0,0,1022,0.6828333333,0,0
2019-03-28 22:00:00,64.737,16.58,28.52583333,0,0,1022,0.6551666667,0,0
2019-03-28 23:00:00,59.588,16.06416667,30.67333333,0,0,1022,0.9714166667,0,0
2019-03-29 0:00:00,56.813,15.12583333,36.84916667,0,0,1021.5,0.6415,0,0
2019-03-29 1:00:00,53.781,14.235,44.3775,0,0,1021,0.57225,0,0
2019-03-29 2:00:00,50.685,12.68416667,53.095,0,0,1021,1.532333333,0,0
2019-03-29 3:00:00,49.139,11.61166667,54.665,0,0,1021,1.513916667,0,0
2019-03-29 4:00:00,48.864,11.04083333,61.29416667,0,0,1021.833333,4.461166667,0,0
2019-03-29 5:00:00,55.809,10.4525,61.9975,0,0,1022,3.394916667,0,0
2019-03-29 6:00:00,55.056,9.788333333,66.17083333,0,0,1022,19.46858333,0,0
2019-03-29 7:00:00,96.163,10.6525,64.7975,0,0,1022,167.525,0,0
2019-03-29 8:00:00,136.991,12.0925,62.745,0,0,1022.916667,374.2333333,0,0
2019-03-29 9:00:00,259.225,13.24916667,55.40666667,0,0,1023,566.475,0,0
2019-03-29 10:00:00,283.172,15.42333333,44.21333333,0,0,1022.25,722.2833333,0,0
2019-03-29 11:00:00,289.984,16.31333333,41.17083333,0,0,1022,815.8333333,0,0
2019-03-29 12:00:00,297.928,17.68416667,28.70833333,0,0,1021.25,861.5833333,0,0
2019-03-29 13:00:00,296.389,19.31666667,22.34083333,0,0,1020.5,837.3416667,0,0
2019-03-29 14:00:00,295.033,20.17166667,19.8675,0,0,1019.583333,695.3666667,0,0
2019-03-29 15:00:00,301.654,20.645,18.53333333,0,0,1019,447.4333333,0,0
2019-03-29 16:00:00,301.23,20.8,18.1625,0,0,1019,363.6416667,0,0
2019-03-29 17:00:00,307.539,20.91833333,17.46583333,0,0,1018.083333,238.9916667,0,0
2019-03-29 18:00:00,195.863,17.95833333,33.34916667,0,0,1019,52.11891667,0,0
2019-03-29 19:00:00,137.09,16.1075,41.64166667,0,0,1019.25,0.94575,0,0
2019-03-29 20:00:00,100.465,15.4125,44.295,0,0,1020,0.6598333333,0,0
2019-03-29 21:00:00,72.452,14.99333333,49.0675,0,0,1020,0.92975,0,0
2019-03-29 22:00:00,50.939,14.605,50.02333333,0,0,1020,0.796,0,0
2019-03-29 23:00:00,47.363,14.47666667,50.02166667,0,0,1020,1.146916667,0,0
2019-03-30 0:00:00,48.06,14.2625,50.50583333,0,0,1019.416667,1.1585,0,0
2019-03-30 1:00:00,47.71,14.15583333,46.93666667,0,0,1019,0.89075,0,0
2019-03-30 2:00:00,46.049,14.10416667,46.17916667,0,0,1019,0.6738333333,0,0
2019-03-30 3:00:00,45.044,13.00083333,56.68583333,0,0,1018.25,2.769083333,0,0
2019-03-30 4:00:00,45.525,11.92416667,68.5125,0,0,1018,7.231333333,0,0
2019-03-30 5:00:00,45.803,11.27416667,60.9725,0,0,1018,7.94875,0,0
2019-03-30 6:00:00,44.771,10.71833333,58.54666667,0,0,1018,16.54975,0,0
2019-03-30 7:00:00,46.53,10.78916667,63.5725,0,0,1018,160.375,0,0
